algorithm,scenario,metric,ql_condition,n,n_valid,mean,std,ci95_low,ci95_high,median,iqr
fuzzy_5x5,partial_shading_complex_pattern_c,settling_time_s,not_applicable,50,50,0.12760000000000002,0.08899805088441258,0.10230703382662902,0.152892966173371,0.125,0.13
fuzzy_5x5,partial_shading_complex_pattern_c,settling_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_5x5,partial_shading_complex_pattern_c,tracking_efficiency_pct,not_applicable,50,50,97.69999871985529,2.452381797939328,97.00303952532158,98.39695791438899,98.5116032508484,3.1862856172939615
fuzzy_5x5,partial_shading_simple,convergence_time_s,not_applicable,50,0,,,,,,
fuzzy_5x5,partial_shading_simple,convergence_rate,not_applicable,50,0,0.0,,0.0,0.07134759913335872,,
fuzzy_5x5,partial_shading_simple,energy_yield_j,not_applicable,50,50,382.1181143928183,5.0655353396044465,380.6785051797915,383.5577236058451,384.33223119152797,2.7811030648341557
fuzzy_5x5,partial_shading_simple,energy_yield_ratio,not_applicable,50,50,0.9255019979224577,0.012268884674049463,0.9220152194822337,0.9289887763626816,0.9308646579054725,0.006735918413661723
fuzzy_5x5,partial_shading_simple,oscillation_p2p_w,not_applicable,50,50,0.0,0.0,0.0,0.0,0.0,0.0
fuzzy_5x5,partial_shading_simple,oscillation_std_w,not_applicable,50,50,0.0,0.0,0.0,0.0,0.0,0.0
fuzzy_5x5,partial_shading_simple,settling_time_s,not_applicable,50,0,,,,,,
fuzzy_5x5,partial_shading_simple,settling_rate,not_applicable,50,0,0.0,,0.0,0.07134759913335872,,
fuzzy_5x5,partial_shading_simple,tracking_efficiency_pct,not_applicable,50,50,92.55019979224576,1.2268884674049443,92.20152194822337,92.89887763626815,93.08646579054724,0.6735918413661466
fuzzy_5x5,rapid_double_step,convergence_time_s,not_applicable,50,50,0.00762,0.006104163851546796,0.005885215830238728,0.009354784169761272,0.006,0.00675
fuzzy_5x5,rapid_double_step,convergence_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_5x5,rapid_double_step,energy_yield_j,not_applicable,50,50,522.6558406276168,0.8428217859535494,522.4163133266202,522.8953679286135,523.0301129109346,0.6625176081807922
